#	Temperatur 1 (°C)	Temperatur 2 (°C)	Temperatur 3 (°C)	Temperatur 4 (°C)	Temperatur 5 (°C)	Temperatur 6 (°C)	Temperatur 7 (°C)	Temperatur 8 (°C)
103	41.43	44.27	43.01	39.80	45.55	47.05	40.41	30.85
104	41.50	44.34	43.06	39.87	45.62	47.11	40.48	30.93
105	41.58	44.41	43.13	39.93	45.67	47.17	40.54	31.00
106	41.65	44.48	43.19	39.99	45.73	47.23	40.61	31.08
107	41.72	44.55	43.25	40.05	45.79	47.28	40.67	31.16
108	41.79	44.62	43.30	40.11	45.85	47.34	40.73	31.23
109	41.86	44.68	43.36	40.17	45.90	47.40	40.80	31.31
110	41.94	44.75	43.42	40.23	45.96	47.45	40.86	31.38
111	42.00	44.81	43.48	40.29	46.02	47.51	40.92	31.46
112	42.07	44.88	43.54	40.35	46.07	47.56	40.98	31.53
113	42.14	44.94	43.60	40.41	46.13	47.62	41.05	31.60
114	42.21	45.01	43.65	40.46	46.19	47.67	41.11	31.68
115	42.28	45.07	43.71	40.53	46.24	47.73	41.17	31.75
116	42.34	45.13	43.77	40.59	46.30	47.78	41.23	31.82
117	42.41	45.19	43.82	40.64	46.35	47.84	41.29	31.89
118	42.47	45.26	43.88	40.70	46.41	47.89	41.35	31.96
119	42.54	45.32	43.93	40.76	46.46	47.94	41.41	32.03
120	42.60	45.38	43.99	40.82	46.52	47.99	41.48	32.10
121	42.66	45.44	44.04	40.87	46.57	48.05	41.53	32.17
122	42.72	45.49	44.10	40.93	46.62	48.10	41.59	32.24
123	42.78	45.56	44.15	40.99	46.67	48.15	41.65	32.31
124	42.84	45.61	44.20	41.04	46.73	48.20	41.71	32.38
125	42.90	45.67	44.25	41.09	46.78	48.26	41.77	32.45
126	42.96	45.73	44.30	41.15	46.83	48.31	41.83	32.51
127	43.02	45.78	44.36	41.20	46.88	48.36	41.88	32.58
128	43.08	45.84	44.41	41.25	46.93	48.41	41.94	32.64
129	43.14	45.90	44.46	41.30	46.98	48.46	41.99	32.71
